일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2014/11/07","1939.87","3.39","0.18","1935.75","1943.26","1932.17","255424.0","3698464.0","1.160795853E9"
"2014/11/06","1936.48","5.05","0.26","1933.45","1939.32","1923.05","360571.0","4810115.0","1.159251242E9"
"2014/11/05","1931.43","-3.76","-0.19","1938.61","1944.50","1928.99","332277.0","4070610.0","1.155979437E9"
"2014/11/04","1935.19","-17.78","-0.91","1950.15","1956.73","1928.52","391713.0","4971537.0","1.158786117E9"
"2014/11/03","1952.97","-11.46","-0.58","1959.66","1961.04","1947.83","344497.0","4531278.0","1.169555834E9"
"2014/10/31","1964.43","5.50","0.28","1963.26","1967.08","1951.07","349405.0","5484310.0","1.176141815E9"
"2014/10/30","1958.93","-2.24","-0.11","1956.92","1959.49","1944.24","311049.0","5001949.0","1.171918049E9"
"2014/10/29","1961.17","35.49","1.84","1938.80","1961.49","1931.59","396615.0","5453658.0","1.172687222E9"
"2014/10/28","1925.68","-6.29","-0.33","1935.46","1936.28","1924.37","414616.0","3836238.0","1.1507327E9"
"2014/10/27","1931.97","6.28","0.33","1933.91","1939.25","1929.26","408840.0","4067186.0","1.154738007E9"
"2014/10/24","1925.69","-5.96","-0.31","1942.46","1942.72","1916.84","419428.0","5303285.0","1.150626216E9"
"2014/10/23","1931.65","-5.32","-0.27","1932.43","1944.45","1924.14","372833.0","4410224.0","1.153611569E9"
"2014/10/22","1936.97","21.69","1.13","1936.91","1936.99","1924.21","399095.0","4413393.0","1.156193304E9"
"2014/10/21","1915.28","-14.78","-0.77","1923.62","1923.62","1911.03","405921.0","4370561.0","1.143668374E9"
"2014/10/20","1930.06","29.40","1.55","1918.84","1933.12","1917.54","344669.0","3613517.0","1.1524876E9"
"2014/10/17","1900.66","-18.17","-0.95","1923.51","1923.51","1896.54","362078.0","4649540.0","1.13418489E9"
"2014/10/16","1918.83","-7.08","-0.37","1911.45","1922.94","1904.77","313611.0","4714662.0","1.144980112E9"
"2014/10/15","1925.91","-3.34","-0.17","1932.11","1938.85","1918.77","310342.0","4086447.0","1.149637323E9"
"2014/10/14","1929.25","2.04","0.11","1933.45","1940.21","1926.87","335506.0","4173407.0","1.151248477E9"
